run_id,timestamp,random_seed,seed_group,workload_type,traffic_intensity,cache_size_mb,cache_policy,memory_allocation_mb,memory_policy,thread_count,cpu_cores,queue_depth,io_parallelism,request_size_kb,io_scheduler,read_write_ratio,block_size_kb,garbage_collection,gc_aggressiveness,over_provisioning_pct,compression_enabled,compression_level,checksum_enabled,encryption_enabled,adaptive_scheduler,dynamic_cache,predictive_prefetch,advanced_gc,thermal_policy,thermal_limit_c,power_profile,scheduler_type,load_balancing,recovery_mode,automatic_recovery,retry_strategy,max_retries,timing_jitter_ms,timeout_jitter_ms,request_arrival_rate,burst_probability,stress_level,ambient_temperature_c,background_cpu_load_pct,background_memory_load_pct,power_variation_pct,voltage_variation_pct,fault_injection_type,fault_injection_probability,fault_injection_severity,transient_fault,cpu_utilization_pct,memory_utilization_pct,cache_hit_rate_pct,queue_utilization_pct,average_latency_ms,p95_latency_ms,p99_latency_ms,power_consumption_w,device_temperature_c,thermal_throttle_pct,throughput_gbps,execution_time_sec,error_count,timeout_count,recovery_events,data_integrity_errors,watchdog_events,pass_fail,failure_type,reliability_score,performance_score,execution_log,config_aux_01,config_aux_02,config_aux_03,config_aux_04,config_aux_05,config_aux_06,config_aux_07,config_aux_08,config_aux_09,config_aux_10,config_aux_11,config_aux_12,config_aux_13,config_aux_14,config_aux_15,config_aux_16,config_aux_17,config_aux_18,config_aux_19,config_aux_20,config_aux_21,config_aux_22,config_aux_23,config_aux_24,config_aux_25,config_aux_26,config_aux_27,config_aux_28,config_aux_29,config_aux_30,config_aux_31,config_aux_32,config_aux_33,config_aux_34,config_aux_35,config_aux_36,config_aux_37,config_aux_38,config_aux_39,config_aux_40
4315,2026-02-14 22:30:00,75197,17,RANDOM_READ,MEDIUM,2048,ADAPTIVE,16384,STATIC,35,4,96,10,64,DYNAMIC,75.92364425,512,1,5,10.30643421,1,7,1,1,1,1,0,0,BALANCED,75,EFFICIENCY,PRIORITY,DYNAMIC,ADVANCED,1,FIXED,9,9.650091738,53.06379396,4129.656285,0.1007843198,1,32.11936957,36.93275946,43.98145859,-2.546265625,1.283092036,NONE,0.008476533036,6,1,66.38113114,48.60607526,90.887342,51.79793858,1.754005634,2.733231782,3.616972136,8.986235647,42.93801136,0,9.857723416,423.6762356,0,0,0,0,0,PASS,NONE,0.9818664664,100,[2026-02-14 22:30:00] INFO  Test execution started | [2026-02-14 22:30:00] INFO  Workload initialized: RANDOM_READ | [2026-02-14 22:30:00] INFO  Queue depth: 96 | [2026-02-14 22:30:00] INFO  Cache hit rate: 90.9% | [2026-02-14 22:30:00] INFO  Throughput: 9.86 GB/s | [2026-02-14 22:30:00] PASS  Test execution completed,22,19,63,54,42,1,16,100,86,71,39,41,18,10,65,89,4,10,98,53,12,41,80,52,66,57,12,75,34,90,21,78,12,58,74,50,61,0,67,12
4316,2026-02-14 22:45:00,27593,13,CHAOS,LOW,64,ADAPTIVE,16384,STATIC,46,8,16,14,8,STATIC,39.00979778,128,1,9,19.77909706,0,1,1,1,1,1,0,0,AGGRESSIVE,80,EFFICIENCY,DYNAMIC,STATIC,ADVANCED,1,EXPONENTIAL,0,62.96273472,45.34231119,1431.549841,0.02243784822,8,20.80354886,48.92179003,40.45435327,0.7533085626,-0.7185481307,NONE,0.01547484504,5,0,65.92534827,32.0513507,69.34540193,8.029436189,2.030836585,2.913937932,5.119851977,10.4113067,40.8147552,0,8.092208614,447.9286493,0,0,0,0,0,PASS,NONE,0.9608745806,100,[2026-02-14 22:45:00] INFO  Test execution started | [2026-02-14 22:45:00] INFO  Workload initialized: CHAOS | [2026-02-14 22:45:00] INFO  Queue depth: 16 | [2026-02-14 22:45:00] INFO  Cache hit rate: 69.3% | [2026-02-14 22:45:00] INFO  Throughput: 8.09 GB/s | [2026-02-14 22:45:00] PASS  Test execution completed,57,26,31,82,92,98,60,0,71,87,81,90,76,52,64,8,47,99,57,38,27,37,15,35,8,24,10,65,43,48,77,4,70,72,60,84,65,0,62,92
4317,2026-02-14 23:00:00,97886,6,RECOVERY_TEST,MEDIUM,1024,ADAPTIVE,16384,DYNAMIC,30,2,1,20,256,PRIORITY,60.40401458,8,1,4,29.94324836,1,9,1,0,0,1,0,0,AGGRESSIVE,70,PERFORMANCE,PRIORITY,STATIC,ADVANCED,1,FIXED,9,35.19231457,30.58780148,4579.33241,0.2761570697,8,26.38831184,44.46476487,9.618610809,-4.040279807,0.6920102187,NONE,8.46E-05,1,0,61.08144275,43.00332562,74.31468521,22.60514921,1.282255159,2.204149079,2.921820693,12.53516677,48.58916727,0,6.878189906,443.6970643,0,0,0,0,0,PASS,NONE,0.9606091318,90.83020564,[2026-02-14 23:00:00] INFO  Test execution started | [2026-02-14 23:00:00] INFO  Workload initialized: RECOVERY_TEST | [2026-02-14 23:00:00] INFO  Queue depth: 1 | [2026-02-14 23:00:00] INFO  Cache hit rate: 74.3% | [2026-02-14 23:00:00] INFO  Throughput: 6.88 GB/s | [2026-02-14 23:00:00] PASS  Test execution completed,33,57,87,50,65,67,66,55,6,41,42,79,21,71,38,92,26,64,13,8,48,2,50,32,83,89,90,88,15,30,32,66,69,86,7,22,47,99,15,30
4318,2026-02-14 23:15:00,41418,18,SEQUENTIAL_WRITE,LOW,512,STATIC,2048,STATIC,19,2,96,60,16,STATIC,0,32,0,10,21.07528699,0,8,1,1,0,0,1,1,BALANCED,85,PERFORMANCE,FIFO,DYNAMIC,BASIC,1,FIXED,3,11.8613295,180.0349718,401.7207096,0.1432662071,5,26.14592198,5.538437248,36.76114013,-3.197771408,-0.5494253034,NONE,0.007116746207,2,0,57.70063212,58.31080565,69.93920808,25.13252753,2.769834332,4.708513055,7.180620187,16.29200073,47.3531644,0,8.916707786,432.4763968,2,0,0,0,0,PASS,NONE,0.9289703812,98.26557669,[2026-02-14 23:15:00] INFO  Test execution started | [2026-02-14 23:15:00] INFO  Workload initialized: SEQUENTIAL_WRITE | [2026-02-14 23:15:00] INFO  Queue depth: 96 | [2026-02-14 23:15:00] INFO  Cache hit rate: 69.9% | [2026-02-14 23:15:00] INFO  Throughput: 8.92 GB/s | [2026-02-14 23:15:00] PASS  Test execution completed,82,96,13,65,15,19,91,81,7,73,31,28,77,88,78,87,35,28,11,65,61,19,97,80,37,23,100,14,80,59,19,20,39,68,58,30,98,92,5,65
4319,2026-02-14 23:30:00,85180,20,HEAVY_LOAD,MEDIUM,1024,ADAPTIVE,1024,DYNAMIC,40,16,128,10,64,DYNAMIC,59.71863434,8,1,1,9.113256786,0,8,1,1,1,1,0,0,AGGRESSIVE,80,BALANCED,FIFO,DYNAMIC,BASIC,1,FIXED,4,17.29765386,28.4513914,2444.571137,0.1259542588,1,20.64188952,31.84911392,35.42595044,0.2840556108,-0.9495115269,NONE,0.01372664486,1,0,66.50241882,64.58759384,72.23047496,54.6840898,2.428280081,3.319613389,4.327776028,11.22499325,33.78732232,0,9.469096485,426.5392062,1,0,0,0,0,PASS,NONE,0.8936626955,98.56386135,[2026-02-14 23:30:00] INFO  Test execution started | [2026-02-14 23:30:00] INFO  Workload initialized: HEAVY_LOAD | [2026-02-14 23:30:00] INFO  Queue depth: 128 | [2026-02-14 23:30:00] INFO  Cache hit rate: 72.2% | [2026-02-14 23:30:00] INFO  Throughput: 9.47 GB/s | [2026-02-14 23:30:00] PASS  Test execution completed,36,95,61,26,12,82,69,80,65,77,20,41,38,12,73,98,60,52,54,8,73,54,0,29,26,1,2,54,32,45,13,38,52,86,11,49,23,19,57,49
4320,2026-02-14 23:45:00,4246,6,SEQUENTIAL_READ,MEDIUM,256,STATIC,2048,DYNAMIC,62,8,8,55,256,PRIORITY,89.99806462,16,1,8,25.80247192,1,7,1,1,1,0,1,1,RELAXED,70,EFFICIENCY,DYNAMIC,DYNAMIC,BASIC,0,EXPONENTIAL,1,16.01463658,50.71148059,2644.458525,0.07219983993,2,34.64129872,47.69670924,19.1415787,-3.506559304,1.326732693,NONE,0.007465198951,10,0,95.06339115,63.68555072,75.87574525,21.80852788,1.81459749,3.548510397,4.688791037,15.89567684,51.21831626,0,9.050608879,429.6240593,0,0,0,0,0,PASS,NONE,1,100,[2026-02-14 23:45:00] INFO  Test execution started | [2026-02-14 23:45:00] INFO  Workload initialized: SEQUENTIAL_READ | [2026-02-14 23:45:00] INFO  Queue depth: 8 | [2026-02-14 23:45:00] INFO  Cache hit rate: 75.9% | [2026-02-14 23:45:00] INFO  Throughput: 9.05 GB/s | [2026-02-14 23:45:00] PASS  Test execution completed,17,33,11,82,75,10,69,84,96,94,41,44,67,44,26,11,60,31,34,71,8,21,16,39,82,81,17,21,46,29,100,38,1,0,39,99,12,92,67,81
4321,2026-02-15 0:00:00,65924,4,HEAVY_LOAD,LOW,2048,STATIC,12288,DYNAMIC,45,16,96,22,128,DYNAMIC,66.71439701,16,1,1,23.58992195,0,6,1,1,0,0,1,1,AGGRESSIVE,65,PERFORMANCE,PRIORITY,DYNAMIC,NONE,1,EXPONENTIAL,7,79.31611043,73.69859183,1301.483065,0.2829162247,1,20.74275557,34.21465223,41.47439049,-2.918779597,0.7805270581,MEMORY,0.1934701431,4,0,56.39945195,45.84373474,88.064756,24.05690558,1.822568263,2.515595268,3.578749352,12.32343232,35.32002041,0,9.060233332,431.4933169,0,0,0,0,0,PASS,NONE,0.9521159233,100,[2026-02-15 00:00:00] INFO  Test execution started | [2026-02-15 00:00:00] INFO  Workload initialized: HEAVY_LOAD | [2026-02-15 00:00:00] INFO  Queue depth: 96 | [2026-02-15 00:00:00] INFO  Cache hit rate: 88.1% | [2026-02-15 00:00:00] INFO  Throughput: 9.06 GB/s | [2026-02-15 00:00:00] PASS  Test execution completed,69,41,44,26,12,58,61,90,42,86,94,79,97,47,28,100,47,11,76,44,34,17,29,94,67,15,64,76,83,53,96,35,97,2,54,6,18,67,88,87
4322,2026-02-15 0:15:00,44822,2,SEQUENTIAL_WRITE,MEDIUM,2048,ADAPTIVE,1024,ADAPTIVE,12,8,16,38,1024,DYNAMIC,20.92382022,32,1,7,17.10649588,1,5,1,1,1,1,0,0,AGGRESSIVE,65,BALANCED,DYNAMIC,STATIC,ADVANCED,1,NONE,8,39.64440096,81.04458945,3919.866205,0.07649363673,6,39.54322178,10.8882168,20.14502454,-0.5738521986,0.09963100304,NONE,0.0006509654055,7,0,56.04518386,46.76291618,91.86338892,15.12322714,0.9385417197,1.861084597,3.305327073,11.73987997,57.41067423,0,9.534871428,434.4028005,1,0,0,0,0,PASS,NONE,0.970007379,100,[2026-02-15 00:15:00] INFO  Test execution started | [2026-02-15 00:15:00] INFO  Workload initialized: SEQUENTIAL_WRITE | [2026-02-15 00:15:00] INFO  Queue depth: 16 | [2026-02-15 00:15:00] INFO  Cache hit rate: 91.9% | [2026-02-15 00:15:00] INFO  Throughput: 9.53 GB/s | [2026-02-15 00:15:00] PASS  Test execution completed,58,92,51,37,56,73,67,10,8,89,14,45,55,21,89,97,52,81,46,19,1,37,50,59,68,5,89,89,47,62,27,96,70,16,28,39,22,46,5,97
4323,2026-02-15 0:30:00,46261,1,RANDOM_READ,MEDIUM,256,STATIC,12288,ADAPTIVE,17,16,96,51,128,DYNAMIC,95.8714104,64,1,6,28.1832774,0,4,1,1,1,0,0,1,AGGRESSIVE,90,PERFORMANCE,FIFO,DYNAMIC,ADVANCED,1,EXPONENTIAL,8,23.39048436,129.2527247,3455.427748,0.2095366985,8,22.01462339,22.66751424,11.00770931,1.896599462,1.229996141,IO,0.1527456754,1,0,66.44778102,56.21447827,57.49730072,37.54644525,2.761069429,5.10608172,7.089634951,17.58172866,47.49612478,0,8.88696811,448.730749,1,0,0,0,0,PASS,NONE,0.9656782634,98.62485647,[2026-02-15 00:30:00] INFO  Test execution started | [2026-02-15 00:30:00] INFO  Workload initialized: RANDOM_READ | [2026-02-15 00:30:00] INFO  Queue depth: 96 | [2026-02-15 00:30:00] INFO  Cache hit rate: 57.5% | [2026-02-15 00:30:00] INFO  Throughput: 8.89 GB/s | [2026-02-15 00:30:00] PASS  Test execution completed,97,30,25,77,86,40,54,60,20,60,49,84,51,59,95,76,97,85,61,63,48,96,100,94,61,58,38,71,23,62,70,24,74,20,94,55,47,55,9,23
4324,2026-02-15 0:45:00,26522,2,BURST_TRAFFIC,MEDIUM,256,PREDICTIVE,8192,ADAPTIVE,62,8,8,32,8,PRIORITY,67.89117568,128,1,2,7.041811174,0,2,0,1,1,1,0,1,RELAXED,70,BALANCED,PRIORITY,DYNAMIC,NONE,0,NONE,2,3.290038648,22.51285742,2397.822966,0.3955731579,5,33.1531764,16.31097613,26.95820465,0.3833191264,-0.4983947076,NONE,0.003291612825,3,0,70.69515314,47.25231269,74.31911479,19.018621,1.297233556,1.936918971,3.260877928,13.96449264,49.79457674,0,8.435563114,427.3498997,0,0,0,0,0,PASS,NONE,0.9908996517,100,[2026-02-15 00:45:00] INFO  Test execution started | [2026-02-15 00:45:00] INFO  Workload initialized: BURST_TRAFFIC | [2026-02-15 00:45:00] INFO  Queue depth: 8 | [2026-02-15 00:45:00] INFO  Cache hit rate: 74.3% | [2026-02-15 00:45:00] INFO  Throughput: 8.44 GB/s | [2026-02-15 00:45:00] PASS  Test execution completed,45,70,10,8,51,40,68,24,41,69,96,57,8,70,35,63,17,42,81,32,90,88,87,64,39,22,52,29,49,51,44,48,78,12,49,36,73,32,99,70
4325,2026-02-15 1:00:00,97120,20,RANDOM_WRITE,HIGH,2048,ADAPTIVE,12288,DYNAMIC,46,8,1,62,4,DYNAMIC,7.19961925,4,0,8,13.46938558,1,8,0,1,1,1,0,0,RELAXED,75,BALANCED,PRIORITY,DYNAMIC,ADVANCED,1,FIXED,0,53.93067687,77.45853352,8280.110641,0.01370767008,3,39.20329747,24.15870814,8.070160405,0.6843587163,0.1415195407,NONE,0.01540820389,2,0,83.72877044,65.59797954,98.7024138,28.07261822,1.703294401,2.511115164,4.050602251,16.62805755,57.53064213,0,8.675567122,433.4226886,0,0,0,0,0,PASS,NONE,0.9681474055,97.28130429,[2026-02-15 01:00:00] INFO  Test execution started | [2026-02-15 01:00:00] INFO  Workload initialized: RANDOM_WRITE | [2026-02-15 01:00:00] INFO  Queue depth: 1 | [2026-02-15 01:00:00] INFO  Cache hit rate: 98.7% | [2026-02-15 01:00:00] INFO  Throughput: 8.68 GB/s | [2026-02-15 01:00:00] PASS  Test execution completed,33,1,41,21,5,7,58,83,33,3,21,29,27,0,63,96,98,63,52,20,35,90,10,0,73,100,59,90,62,6,18,86,46,7,4,40,99,8,67,29
4326,2026-02-15 1:15:00,39274,14,MIXED_IO,LOW,512,STATIC,1024,STATIC,41,8,16,7,256,PRIORITY,23.01028464,32,0,5,6.291432814,1,4,1,0,0,0,1,0,BALANCED,70,PERFORMANCE,PRIORITY,DYNAMIC,NONE,1,EXPONENTIAL,3,30.48435053,54.17872452,1035.16841,0.1220701695,8,20.16793548,30.35642947,49.07539086,3.517780094,-0.4401521447,MEMORY,0.1094303352,8,0,49.16307723,40.36085918,70.32867207,8.25385894,1.474668532,2.534895794,3.733626948,11.66458595,38.18305814,0,7.343150328,443.3835738,0,0,0,0,0,PASS,NONE,0.9681477698,96.50951274,[2026-02-15 01:15:00] INFO  Test execution started | [2026-02-15 01:15:00] INFO  Workload initialized: MIXED_IO | [2026-02-15 01:15:00] INFO  Queue depth: 16 | [2026-02-15 01:15:00] INFO  Cache hit rate: 70.3% | [2026-02-15 01:15:00] INFO  Throughput: 7.34 GB/s | [2026-02-15 01:15:00] PASS  Test execution completed,59,83,4,15,8,87,11,13,34,14,31,69,1,38,78,10,7,82,89,39,11,91,26,82,20,10,13,74,2,94,60,73,40,3,44,36,97,33,30,73
4327,2026-02-15 1:30:00,85048,8,MIXED_IO,HIGH,1024,ADAPTIVE,4096,DYNAMIC,47,8,1,42,1024,STATIC,58.38498637,64,1,4,23.24080121,1,4,0,0,1,1,0,1,BALANCED,75,BALANCED,DYNAMIC,STATIC,NONE,1,EXPONENTIAL,1,26.9060982,58.38004848,8850.919442,0.2805839707,4,25.62912157,33.48739199,2.765734115,5.198396799,-0.5157399726,NONE,0.01239055372,6,0,85.01266878,64.63678399,87.26737897,27.0992339,1.196387304,2.08010639,3.128406828,14.83353686,47.30231657,0,8.444575896,439.4459018,1,0,0,0,0,PASS,NONE,0.9406125405,100,[2026-02-15 01:30:00] INFO  Test execution started | [2026-02-15 01:30:00] INFO  Workload initialized: MIXED_IO | [2026-02-15 01:30:00] INFO  Queue depth: 1 | [2026-02-15 01:30:00] INFO  Cache hit rate: 87.3% | [2026-02-15 01:30:00] INFO  Throughput: 8.44 GB/s | [2026-02-15 01:30:00] PASS  Test execution completed,80,9,91,91,80,55,48,64,29,94,37,5,28,70,10,13,56,50,55,61,15,34,38,55,76,82,8,20,65,7,52,13,68,96,59,97,35,54,34,59
4328,2026-02-15 1:45:00,42511,11,SEQUENTIAL_READ,LOW,1024,ADAPTIVE,1024,ADAPTIVE,18,16,1,31,32,PRIORITY,82.81123346,256,1,3,5.774178822,1,3,1,1,0,1,1,0,BALANCED,70,BALANCED,FIFO,DYNAMIC,ADVANCED,1,EXPONENTIAL,7,19.478773,120.5889867,2419.340336,0.2306726437,3,34.18629175,1.183136354,14.88190989,1.039631275,0.8419425516,MEMORY,0.1657911753,1,0,38.726279,45.33037313,87.3864199,7.569021991,1.020005222,1.550622637,2.438524513,11.27053267,48.97776861,0,7.76386246,432.0740296,1,0,0,0,0,PASS,NONE,0.9486258759,99.14978525,[2026-02-15 01:45:00] INFO  Test execution started | [2026-02-15 01:45:00] INFO  Workload initialized: SEQUENTIAL_READ | [2026-02-15 01:45:00] INFO  Queue depth: 1 | [2026-02-15 01:45:00] INFO  Cache hit rate: 87.4% | [2026-02-15 01:45:00] INFO  Throughput: 7.76 GB/s | [2026-02-15 01:45:00] PASS  Test execution completed,90,52,32,44,22,21,86,74,12,26,7,61,52,85,12,16,78,23,22,71,92,11,72,16,72,12,27,24,56,22,85,98,59,50,50,30,41,73,74,12
4329,2026-02-15 2:00:00,4828,8,SEQUENTIAL_READ,LOW,256,ADAPTIVE,1024,ADAPTIVE,59,8,8,34,256,STATIC,89.83603059,128,1,1,19.57273542,0,3,1,1,0,1,1,0,AGGRESSIVE,80,PERFORMANCE,FIFO,DYNAMIC,BASIC,1,EXPONENTIAL,10,46.79262994,48.63984562,1898.084996,0.1787109852,2,19.29823336,25.45301693,20.6763444,-2.281353591,-0.7805796282,NONE,0.01421895419,9,1,69.19216502,51.0803373,89.80686604,13.67806741,1.902901156,3.759072858,4.581436899,14.60086039,34.89032792,0,8.853705697,429.2828451,0,0,0,0,0,PASS,NONE,0.9607846142,100,[2026-02-15 02:00:00] INFO  Test execution started | [2026-02-15 02:00:00] INFO  Workload initialized: SEQUENTIAL_READ | [2026-02-15 02:00:00] INFO  Queue depth: 8 | [2026-02-15 02:00:00] INFO  Cache hit rate: 89.8% | [2026-02-15 02:00:00] INFO  Throughput: 8.85 GB/s | [2026-02-15 02:00:00] PASS  Test execution completed,30,44,3,59,62,32,5,68,26,86,21,64,95,7,85,82,36,96,50,64,41,61,46,77,97,43,66,47,93,95,90,27,3,6,19,8,59,77,35,46
4330,2026-02-15 2:15:00,87942,2,MIXED_IO,HIGH,128,PREDICTIVE,12288,DYNAMIC,13,32,64,27,16,DYNAMIC,27.57130022,512,1,1,29.33002582,1,2,0,1,1,1,0,1,BALANCED,75,PERFORMANCE,PRIORITY,DYNAMIC,BASIC,1,FIXED,10,9.587130775,84.46101337,4249.578958,0.127553199,6,31.27842059,14.5682829,21.61811389,-1.856319925,0.5724676179,NONE,0.01941731536,4,0,65.61128724,56.53825543,68.09226352,43.48927569,2.028486905,2.966480644,3.41666837,13.98415901,51.33553219,0,8.96664281,434.7291796,0,0,0,0,0,PASS,NONE,0.9887303129,99.65959018,[2026-02-15 02:15:00] INFO  Test execution started | [2026-02-15 02:15:00] INFO  Workload initialized: MIXED_IO | [2026-02-15 02:15:00] INFO  Queue depth: 64 | [2026-02-15 02:15:00] INFO  Cache hit rate: 68.1% | [2026-02-15 02:15:00] INFO  Throughput: 8.97 GB/s | [2026-02-15 02:15:00] PASS  Test execution completed,9,44,58,70,31,39,57,28,21,61,26,50,14,7,5,76,99,18,95,33,13,51,43,60,68,47,98,41,61,70,9,73,98,13,17,36,39,58,20,46
4331,2026-02-15 2:30:00,18511,11,BURST_TRAFFIC,HIGH,256,ADAPTIVE,8192,ADAPTIVE,61,8,4,54,8,DYNAMIC,48.7518968,512,1,6,24.05099788,0,2,1,1,1,1,1,0,RELAXED,70,BALANCED,PRIORITY,DYNAMIC,NONE,1,FIXED,9,13.57017316,8.416469356,5438.903379,0.7540535539,7,23.00903323,22.45044443,44.09848988,6.892597826,-0.4048879548,NONE,0.003078795621,5,0,83.96849579,68.85890253,74.99497461,30.14749242,1.255109364,1.87643492,2.185679116,15.65622256,45.37438045,0,8.522174044,436.4331391,1,0,0,0,0,PASS,NONE,0.9736702136,100,[2026-02-15 02:30:00] INFO  Test execution started | [2026-02-15 02:30:00] INFO  Workload initialized: BURST_TRAFFIC | [2026-02-15 02:30:00] INFO  Queue depth: 4 | [2026-02-15 02:30:00] INFO  Cache hit rate: 75.0% | [2026-02-15 02:30:00] INFO  Throughput: 8.52 GB/s | [2026-02-15 02:30:00] PASS  Test execution completed,17,7,11,70,50,47,80,42,68,93,39,52,94,4,100,63,14,39,31,51,60,85,61,16,95,67,31,68,10,84,3,2,62,68,63,58,58,87,79,86
4332,2026-02-15 2:45:00,27035,15,SEQUENTIAL_READ,MEDIUM,512,STATIC,12288,DYNAMIC,15,2,1,33,16,PRIORITY,82.91499445,64,0,4,26.70836282,0,5,0,1,0,0,0,1,BALANCED,90,PERFORMANCE,DYNAMIC,STATIC,ADVANCED,1,FIXED,4,18.24688756,86.4878277,5666.810825,0.1237567451,6,29.40010514,36.37502113,32.83630287,-4.947765769,-0.1332110864,NONE,0.01486339133,5,1,62.06165866,54.02310292,80.83949211,21.74247715,1.536349975,2.387922378,2.958756731,13.76563212,49.62217677,0,7.373554067,437.379813,0,0,0,0,0,PASS,NONE,0.9670804935,97.82355853,[2026-02-15 02:45:00] INFO  Test execution started | [2026-02-15 02:45:00] INFO  Workload initialized: SEQUENTIAL_READ | [2026-02-15 02:45:00] INFO  Queue depth: 1 | [2026-02-15 02:45:00] INFO  Cache hit rate: 80.8% | [2026-02-15 02:45:00] INFO  Throughput: 7.37 GB/s | [2026-02-15 02:45:00] PASS  Test execution completed,46,1,81,0,84,96,22,96,93,17,82,6,36,84,75,38,92,59,30,54,17,65,24,39,56,77,27,89,84,71,15,59,19,60,76,33,37,12,88,39
4333,2026-02-15 3:00:00,86111,11,RANDOM_WRITE,HIGH,512,ADAPTIVE,1024,DYNAMIC,21,8,16,54,512,DYNAMIC,10.06887192,128,1,10,15.03474236,1,9,1,1,0,1,0,0,BALANCED,75,PERFORMANCE,PRIORITY,STATIC,NONE,0,NONE,1,28.19285615,14.08556338,5964.496283,0.08836153353,7,28.70846098,23.83676221,47.479324,-2.403006746,-0.3901360166,NONE,0.01209014994,7,0,82.04643595,68.70583784,74.38923096,44.17118151,2.200750085,3.152787276,5.039652904,18.51126538,55.36892507,0,8.574896906,444.6221905,0,0,0,0,0,PASS,NONE,0.9501511332,100,[2026-02-15 03:00:00] INFO  Test execution started | [2026-02-15 03:00:00] INFO  Workload initialized: RANDOM_WRITE | [2026-02-15 03:00:00] INFO  Queue depth: 16 | [2026-02-15 03:00:00] INFO  Cache hit rate: 74.4% | [2026-02-15 03:00:00] INFO  Throughput: 8.57 GB/s | [2026-02-15 03:00:00] PASS  Test execution completed,42,58,15,45,77,65,23,66,46,40,26,57,50,100,41,10,82,43,17,11,13,73,14,38,83,10,82,7,2,9,81,4,20,25,20,58,65,30,70,100
4334,2026-02-15 3:15:00,89375,15,MIXED_IO,MEDIUM,1024,PREDICTIVE,2048,STATIC,42,16,128,26,512,STATIC,48.14491254,4,1,3,9.633947471,1,3,0,0,0,1,1,1,RELAXED,70,BALANCED,FIFO,STATIC,BASIC,0,FIXED,10,41.98568126,75.85254274,3262.732586,0.0894612865,8,33.44125958,35.55479129,12.50107719,-0.0634388363,-1.407058864,IO,0.0796153193,2,1,73.15720475,65.46491667,83.3797863,49.3045974,2.486618509,3.712270859,6.389608858,13.48163958,55.8011326,0,10.10692716,440.9281781,2,6,0,0,2,FAIL,IO_TIMEOUT,0.9427943437,90.59055177,[2026-02-15 03:15:00] INFO  Test execution started | [2026-02-15 03:15:00] INFO  Workload initialized: MIXED_IO | [2026-02-15 03:15:00] INFO  Queue depth: 128 | [2026-02-15 03:15:00] INFO  Cache hit rate: 83.4% | [2026-02-15 03:15:00] ERROR IO TIMEOUT | [2026-02-15 03:15:00] FAIL  Test execution failed,77,71,18,2,83,9,2,100,10,34,25,65,90,7,39,11,98,98,20,11,43,64,34,8,80,45,9,35,49,15,100,14,60,43,6,83,69,73,20,63
4335,2026-02-15 3:30:00,91676,16,BURST_TRAFFIC,HIGH,512,STATIC,1024,DYNAMIC,32,8,16,3,256,STATIC,47.60304559,256,1,10,10.57395898,1,5,1,1,0,0,0,0,RELAXED,70,BALANCED,DYNAMIC,DYNAMIC,BASIC,1,EXPONENTIAL,2,60.87824926,31.40825388,7136.968696,0.5989540285,3,35.05219003,16.72865255,4.453312902,2.354641198,1.646175427,NONE,0.01335642578,4,0,63.06296621,56.4180953,67.88414816,30.08465733,1.597460895,2.234523152,3.309151951,11.1654486,51.22669167,0,7.010866681,438.0057706,0,0,0,0,0,PASS,NONE,0.9692066333,93.42063739,[2026-02-15 03:30:00] INFO  Test execution started | [2026-02-15 03:30:00] INFO  Workload initialized: BURST_TRAFFIC | [2026-02-15 03:30:00] INFO  Queue depth: 16 | [2026-02-15 03:30:00] INFO  Cache hit rate: 67.9% | [2026-02-15 03:30:00] INFO  Throughput: 7.01 GB/s | [2026-02-15 03:30:00] PASS  Test execution completed,25,93,41,93,36,51,47,45,79,94,90,84,31,72,12,32,56,44,47,93,69,65,35,71,64,20,42,12,43,56,4,96,61,68,97,42,22,33,25,96
4336,2026-02-15 3:45:00,42598,18,STRESS_TEST,LOW,1024,STATIC,8192,STATIC,62,8,32,35,4,PRIORITY,32.75988518,1024,1,9,11.78892389,0,6,1,1,1,0,1,0,BALANCED,65,PERFORMANCE,FIFO,DYNAMIC,ADVANCED,1,EXPONENTIAL,8,16.4364827,49.52958124,979.38869,0.1366022978,9,31.37288735,48.76984392,24.85131585,-0.4447916993,-1.198886063,NONE,0.0005159237211,8,0,65.9413111,53.80301415,65.64289109,17.01769173,2.099550309,4.114808286,6.564883336,14.59742894,53.93141366,0,8.409559556,443.589815,0,0,0,0,0,PASS,NONE,0.9793189205,99.23853312,[2026-02-15 03:45:00] INFO  Test execution started | [2026-02-15 03:45:00] INFO  Workload initialized: STRESS_TEST | [2026-02-15 03:45:00] INFO  Queue depth: 32 | [2026-02-15 03:45:00] INFO  Cache hit rate: 65.6% | [2026-02-15 03:45:00] INFO  Throughput: 8.41 GB/s | [2026-02-15 03:45:00] PASS  Test execution completed,96,14,9,45,99,32,73,83,92,71,70,27,93,61,53,36,27,88,23,72,58,73,27,76,19,78,88,15,93,36,24,62,47,19,62,72,58,49,78,84
